Mon, 15 Aug 2016 11:26:31 GMT,25.10,65.10
Mon, 15 Aug 2016 11:26:33 GMT,25.10,65.10
Mon, 15 Aug 2016 11:26:35 GMT,25.10,65.00
Mon, 15 Aug 2016 11:26:38 GMT,25.20,65.10
Mon, 15 Aug 2016 11:26:40 GMT,25.20,65.10
Mon, 15 Aug 2016 11:26:42 GMT,25.20,65.00
Mon, 15 Aug 2016 11:26:45 GMT,25.20,65.00
Mon, 15 Aug 2016 11:26:47 GMT,25.20,65.20
Mon, 15 Aug 2016 11:27:37 GMT,25.40,64.80
Mon, 15 Aug 2016 11:27:39 GMT,25.40,64.80
Mon, 15 Aug 2016 11:27:42 GMT,25.40,64.80
Mon, 15 Aug 2016 11:27:44 GMT,25.40,64.80
Mon, 15 Aug 2016 11:27:46 GMT,25.40,64.80
Mon, 15 Aug 2016 11:27:49 GMT,25.50,64.60
Mon, 15 Aug 2016 11:32:17 GMT,25.20,65.00
Mon, 15 Aug 2016 11:32:20 GMT,25.20,64.80
Mon, 15 Aug 2016 11:32:22 GMT,25.10,64.70
Mon, 15 Aug 2016 11:32:24 GMT,25.10,64.80
Mon, 15 Aug 2016 11:32:27 GMT,25.10,64.90
Mon, 15 Aug 2016 11:32:29 GMT,25.10,68.20
Mon, 15 Aug 2016 11:32:31 GMT,25.10,67.10
Mon, 15 Aug 2016 11:32:33 GMT,25.10,66.40
Mon, 15 Aug 2016 11:32:36 GMT,25.00,66.00
Mon, 15 Aug 2016 11:32:38 GMT,25.10,65.90
Mon, 15 Aug 2016 11:32:40 GMT,25.00,65.70
Mon, 15 Aug 2016 11:32:42 GMT,25.00,65.90
Mon, 15 Aug 2016 11:32:45 GMT,25.00,65.90
Mon, 15 Aug 2016 11:32:47 GMT,25.00,65.90
Mon, 15 Aug 2016 11:32:49 GMT,25.00,65.90
Mon, 15 Aug 2016 11:32:52 GMT,25.00,65.70
Mon, 15 Aug 2016 11:32:54 GMT,25.00,65.50
Mon, 15 Aug 2016 11:32:56 GMT,25.00,65.50
Mon, 15 Aug 2016 11:32:58 GMT,25.00,65.50
Mon, 15 Aug 2016 11:33:01 GMT,24.90,65.40
Mon, 15 Aug 2016 11:33:03 GMT,24.90,65.70
Mon, 15 Aug 2016 11:33:05 GMT,24.90,65.80
Mon, 15 Aug 2016 11:33:07 GMT,24.90,65.70
Mon, 15 Aug 2016 11:33:10 GMT,24.90,65.60
Mon, 15 Aug 2016 11:33:12 GMT,24.90,65.50
Mon, 15 Aug 2016 11:33:14 GMT,24.90,65.50
Mon, 15 Aug 2016 11:33:17 GMT,24.90,65.50
Mon, 15 Aug 2016 11:33:19 GMT,24.90,65.60
Mon, 15 Aug 2016 11:33:21 GMT,24.90,65.60
Mon, 15 Aug 2016 11:33:23 GMT,24.80,65.50
Mon, 15 Aug 2016 11:33:26 GMT,24.80,65.60
Mon, 15 Aug 2016 11:33:28 GMT,24.80,65.60
Mon, 15 Aug 2016 11:33:30 GMT,24.80,65.60
Mon, 15 Aug 2016 11:33:32 GMT,24.80,65.60
Mon, 15 Aug 2016 11:33:35 GMT,24.80,65.70
Mon, 15 Aug 2016 11:33:37 GMT,24.80,65.70
Mon, 15 Aug 2016 11:33:39 GMT,24.80,65.70
Mon, 15 Aug 2016 11:33:42 GMT,24.80,65.70
Mon, 15 Aug 2016 11:33:44 GMT,24.80,65.80
Mon, 15 Aug 2016 11:33:46 GMT,24.80,65.90
Mon, 15 Aug 2016 11:33:48 GMT,24.80,65.90
Mon, 15 Aug 2016 11:33:51 GMT,24.80,65.80
Mon, 15 Aug 2016 11:33:53 GMT,24.80,65.90
Mon, 15 Aug 2016 11:33:55 GMT,24.80,65.90
Mon, 15 Aug 2016 11:33:57 GMT,24.80,65.90
